prefix;date;station_name;value;value_flu;read_value_flu;transmission_type_name;qtd_measurements;max_value
62776800;2022-11-25 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;10.977.083.333.333.300;10.977.083.333.333.300;16.955.416.666.666.600;WEBSERVICE;96;116.0
62776800;2022-11-26 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;11.395.833.333.333.300;11.395.833.333.333.300;1.848.635.416.666.660;WEBSERVICE;96;116.0
62776800;2022-11-27 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;10.544.791.666.666.600;10.544.791.666.666.600;154.271.875;WEBSERVICE;96;111.0
62776800;2022-11-28 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;10.279.166.666.666.600;10.279.166.666.666.600;14.544.791.666.666.600;WEBSERVICE;96;115.0
62776800;2022-11-29 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;11.058.333.333.333.300;11.058.333.333.333.300;1.723.625.000.000.000;WEBSERVICE;96;119.0
62776800;2022-11-30 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;11.361.458.333.333.300;11.361.458.333.333.300;1.838.958.333.333.330;WEBSERVICE;96;129.0
62776800;2022-12-01 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;12.634.375;12.634.375;23.538.645.833.333.300;WEBSERVICE;96;148.0
62776800;2022-12-02 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;12.763.541.666.666.600;12.763.541.666.666.600;23.978.437.499.999.900;WEBSERVICE;96;137.0
62776800;2022-12-03 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;13.176.041.666.666.600;13.176.041.666.666.600;2.576.614.583.333.330;WEBSERVICE;96;138.0
62776800;2022-12-04 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;13.472.916.666.666.600;13.472.916.666.666.600;27.102.812.500.000.000;WEBSERVICE;96;142.0
62776800;2022-12-05 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;13.740.625;13.740.625;28.325.416.666.666.600;WEBSERVICE;96;140.0
62776800;2022-12-06 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;13.048.958.333.333.300;13.048.958.333.333.300;25.212.291.666.666.600;WEBSERVICE;96;137.0
62776800;2022-12-07 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;13.359.375;13.359.375;26.583.125.000.000.000;WEBSERVICE;96;138.0
62776800;2022-12-08 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;1.400.625;1.400.625;2.957.458.333.333.330;WEBSERVICE;96;142.0
62776800;2022-12-09 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;136.0;136.0;27.670.833.333.333.300;WEBSERVICE;96;138.0
62776800;2022-12-10 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;1.343.125;1.343.125;2.690.062.500.000.000;WEBSERVICE;96;135.0
62776800;2022-12-11 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;131.75;131.75;2.575.572.916.666.660;WEBSERVICE;96;134.0
62776800;2022-12-12 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;1.244.375;1.244.375;22.626.145.833.333.300;WEBSERVICE;96;129.0
62776800;2022-12-13 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;12.272.916.666.666.600;12.272.916.666.666.600;2.198.999.999.999.990;WEBSERVICE;96;143.0
62776800;2022-12-14 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;1.419.375;1.419.375;30.549.479.166.666.600;WEBSERVICE;96;159.0
62776800;2022-12-15 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;14.670.833.333.333.300;14.670.833.333.333.300;3.283.927.083.333.320;WEBSERVICE;96;166.0
62776800;2022-12-16 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;1.504.375;1.504.375;34.712.604.166.666.600;WEBSERVICE;96;156.0
62776800;2022-12-17 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;16.439.583.333.333.300;16.439.583.333.333.300;4.231.416.666.666.660;WEBSERVICE;96;177.0
62776800;2022-12-18 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;172.5;172.5;469.821.875;WEBSERVICE;96;186.0
62776800;2022-12-19 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;168.25;168.25;444.990.625;WEBSERVICE;96;180.0
62776800;2022-12-20 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;15.361.458.333.333.300;15.361.458.333.333.300;36.426.145.833.333.300;WEBSERVICE;96;165.0
62776800;2022-12-21 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;1.523.125;1.523.125;35.735.625;WEBSERVICE;96;162.0
62776800;2022-12-22 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;14.807.291.666.666.600;14.807.291.666.666.600;3.349.072.916.666.660;WEBSERVICE;96;150.0
62776800;2022-12-23 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;14.377.083.333.333.300;14.377.083.333.333.300;3.136.281.249.999.990;WEBSERVICE;96;148.0
62776800;2022-12-24 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;14.034.375;14.034.375;29.711.145.833.333.300;WEBSERVICE;96;145.0
62776800;2022-12-25 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;1.399.375;1.399.375;2.951.166.666.666.660;WEBSERVICE;96;142.0
62776800;2022-12-26 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;14.619.791.666.666.600;14.619.791.666.666.600;32.694.583.333.333.300;WEBSERVICE;96;175.0
62776800;2022-12-27 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;15.084.375;15.084.375;34.937.812.499.999.900;WEBSERVICE;96;156.0
62776800;2022-12-28 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;15.130.208.333.333.300;15.130.208.333.333.300;352.292.708.333.333;WEBSERVICE;96;169.0
62776800;2022-12-29 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;19.835.416.666.666.600;19.835.416.666.666.600;63.154.479.166.666.600;WEBSERVICE;96;249.0
62776800;2022-12-30 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;2.773.541.666.666.660;2.773.541.666.666.660;11.529.499.999.999.900;WEBSERVICE;96;304.0
62776800;2022-12-31 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;2.743.333.333.333.330;2.743.333.333.333.330;11.353.291.666.666.600;WEBSERVICE;96;342.0
62776800;2023-01-01 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;344.75;344.75;16.563.468.750.000.000;WEBSERVICE;96;370.0
62776800;2023-01-02 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;27.815.625;27.815.625;11.596.729.166.666.600;WEBSERVICE;96;318.0
62776800;2023-01-03 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;23.117.708.333.333.300;23.117.708.333.333.300;8.385.489.583.333.330;WEBSERVICE;96;264.0
62776800;2023-01-04 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;21.486.458.333.333.300;21.486.458.333.333.300;733.219.791.666.666;WEBSERVICE;96;236.0
62776800;2023-01-05 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;20.822.916.666.666.600;20.822.916.666.666.600;6.916.479.166.666.660;WEBSERVICE;96;233.0
62776800;2023-01-06 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;20.504.166.666.666.600;20.504.166.666.666.600;6.719.802.083.333.330;WEBSERVICE;96;221.0
62776800;2023-01-07 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;1.908.125;1.908.125;5.839.072.916.666.660;WEBSERVICE;96;215.0
62776800;2023-01-08 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;17.778.125;17.778.125;5.054.208.333.333.330;WEBSERVICE;96;218.0
62776800;2023-01-09 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;176.125;176.125;4.959.520.833.333.330;WEBSERVICE;96;209.0
62776800;2023-01-10 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;175.375;175.375;4.874.302.083.333.330;WEBSERVICE;96;204.0
62776800;2023-01-11 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;17.694.791.666.666.600;17.694.791.666.666.600;49.720.833.333.333.300;WEBSERVICE;96;204.0
62776800;2023-01-12 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;17.459.375;17.459.375;48.358.854.166.666.600;WEBSERVICE;96;201.0
62776800;2023-01-13 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;17.678.125;17.678.125;4.956.781.250.000.000;WEBSERVICE;96;203.0
62776800;2023-01-14 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;17.382.291.666.666.600;17.382.291.666.666.600;4.779.010.416.666.660;WEBSERVICE;96;196.0
62776800;2023-01-15 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;17.069.791.666.666.600;17.069.791.666.666.600;4.613.843.749.999.990;WEBSERVICE;96;199.0
62776800;2023-01-16 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;172.375;172.375;4.735.375.000.000.000;WEBSERVICE;96;205.0
62776800;2023-01-17 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;173.125;173.125;4.771.874.999.999.990;WEBSERVICE;96;213.0
62776800;2023-01-18 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;17.277.083.333.333.300;17.277.083.333.333.300;47.362.499.999.999.900;WEBSERVICE;96;197.0
62776800;2023-01-19 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;17.052.083.333.333.300;17.052.083.333.333.300;45.974.166.666.666.600;WEBSERVICE;96;201.0
62776800;2023-01-20 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;18.135.416.666.666.600;18.135.416.666.666.600;5.249.531.249.999.990;WEBSERVICE;96;222.0
62776800;2023-01-21 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;18.254.166.666.666.600;18.254.166.666.666.600;5.320.322.916.666.660;WEBSERVICE;96;210.0
62776800;2023-01-22 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;18.786.458.333.333.300;18.786.458.333.333.300;5.647.062.499.999.990;WEBSERVICE;96;214.0
62776800;2023-01-23 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;19.214.583.333.333.300;19.214.583.333.333.300;59.199.583.333.333.300;WEBSERVICE;96;223.0
62776800;2023-01-24 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;19.582.291.666.666.600;19.582.291.666.666.600;61.493.541.666.666.600;WEBSERVICE;96;232.0
62776800;2023-01-25 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;19.846.875;19.846.875;6.317.437.499.999.990;WEBSERVICE;96;225.0
62776800;2023-01-26 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;188.875;188.875;57.192.395.833.333.200;WEBSERVICE;96;214.0
62776800;2023-01-27 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;178.125;178.125;5.043.281.250.000.000;WEBSERVICE;96;215.0
62776800;2023-01-28 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;174.75;174.75;4.830.875.000.000.000;WEBSERVICE;96;179.0
62776800;2023-01-29 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;17.619.791.666.666.600;17.619.791.666.666.600;4.925.156.250.000.000;WEBSERVICE;96;199.0
62776800;2023-01-30 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;17.744.210.526.315.700;17.744.210.526.315.700;50.235.157.894.736.800;WEBSERVICE;95;206.0
62776800;2023-01-31 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;18.139.583.333.333.300;18.139.583.333.333.300;52.756.041.666.666.600;WEBSERVICE;96;221.0
62776800;2023-02-01 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;17.945.833.333.333.300;17.945.833.333.333.300;5.131.229.166.666.660;WEBSERVICE;96;214.0
62776800;2023-02-02 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;17.933.333.333.333.300;17.933.333.333.333.300;5.132.531.250.000.000;WEBSERVICE;96;207.0
62776800;2023-02-03 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;18.467.708.333.333.300;18.467.708.333.333.300;5.464.041.666.666.660;WEBSERVICE;96;220.0
62776800;2023-02-04 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;21.035.416.666.666.600;21.035.416.666.666.600;7.060.635.416.666.660;WEBSERVICE;96;239.0
62776800;2023-02-05 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;22.119.791.666.666.600;22.119.791.666.666.600;7.741.354.166.666.660;WEBSERVICE;96;255.0
62776800;2023-02-06 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;20.989.583.333.333.300;20.989.583.333.333.300;7.033.124.999.999.990;WEBSERVICE;96;250.0
62776800;2023-02-07 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;20.180.208.333.333.300;20.180.208.333.333.300;6.525.291.666.666.660;WEBSERVICE;96;229.0
62776800;2023-02-08 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;19.765.625;19.765.625;6.269.364.583.333.330;WEBSERVICE;96;226.0
62776800;2023-02-09 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;18.673.958.333.333.300;18.673.958.333.333.300;5.578.020.833.333.330;WEBSERVICE;96;211.0
62776800;2023-02-10 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;17.636.458.333.333.300;17.636.458.333.333.300;49.310.729.166.666.600;WEBSERVICE;96;183.0
62776800;2023-02-11 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;16.776.041.666.666.600;16.776.041.666.666.600;44.242.916.666.666.600;WEBSERVICE;96;199.0
62776800;2023-02-12 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;16.314.583.333.333.300;16.314.583.333.333.300;41.536.041.666.666.600;WEBSERVICE;96;168.0
62776800;2023-02-13 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;16.680.208.333.333.300;16.680.208.333.333.300;4.361.135.416.666.660;WEBSERVICE;96;170.0
62776800;2023-02-14 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;163.375;163.375;4.166.489.583.333.320;WEBSERVICE;96;167.0
62776800;2023-02-15 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;15.988.541.666.666.600;15.988.541.666.666.600;3.972.062.500.000.000;WEBSERVICE;96;168.0
62776800;2023-02-16 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;16.117.708.333.333.300;16.117.708.333.333.300;40.737.604.166.666.600;WEBSERVICE;96;195.0
62776800;2023-02-17 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;16.282.291.666.666.600;16.282.291.666.666.600;4.149.208.333.333.330;WEBSERVICE;96;199.0
62776800;2023-02-18 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;16.198.958.333.333.300;16.198.958.333.333.300;4.102.625.000.000.000;WEBSERVICE;96;188.0
62776800;2023-02-19 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;16.165.625;16.165.625;4.072.541.666.666.660;WEBSERVICE;96;188.0
62776800;2023-02-20 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;16.608.333.333.333.300;16.608.333.333.333.300;43.418.645.833.333.300;WEBSERVICE;96;195.0
62776800;2023-02-21 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;16.792.708.333.333.300;16.792.708.333.333.300;44.517.187.500.000.000;WEBSERVICE;96;200.0
62776800;2023-02-22 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;16.697.916.666.666.600;16.697.916.666.666.600;4.394.166.666.666.660;WEBSERVICE;96;192.0
62776800;2023-02-23 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;1.651.875;1.651.875;4.316.260.416.666.660;WEBSERVICE;96;194.0
62776800;2023-02-24 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;16.813.541.666.666.600;16.813.541.666.666.600;4.486.604.166.666.660;WEBSERVICE;96;197.0
62776800;2023-02-25 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;17.347.916.666.666.600;17.347.916.666.666.600;4.794.635.416.666.660;WEBSERVICE;96;200.0
62776800;2023-02-26 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;17.142.708.333.333.300;17.142.708.333.333.300;4.662.635.416.666.660;WEBSERVICE;96;199.0
62776800;2023-02-27 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;16.771.875;16.771.875;44.221.250.000.000.000;WEBSERVICE;96;194.0
62776800;2023-02-28 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;16.330.208.333.333.300;16.330.208.333.333.300;4.162.489.583.333.330;WEBSERVICE;96;168.0
62776800;2023-03-01 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;15.779.166.666.666.600;15.779.166.666.666.600;38.581.666.666.666.600;WEBSERVICE;96;162.0
62776800;2023-03-02 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;1.539.375;1.539.375;3.652.270.833.333.330;WEBSERVICE;96;158.0
62776800;2023-03-03 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;15.335.416.666.666.600;15.335.416.666.666.600;3.624.854.166.666.660;WEBSERVICE;96;185.0
62776800;2023-03-04 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;15.303.125;15.303.125;3.603.927.083.333.330;WEBSERVICE;96;155.0
62776800;2023-03-05 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;15.235.416.666.666.600;15.235.416.666.666.600;35.693.229.166.666.600;WEBSERVICE;96;157.0
62776800;2023-03-06 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;1.526.875;1.526.875;3.592.041.666.666.660;WEBSERVICE;96;180.0
62776800;2023-03-07 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;154.875;154.875;3.712.833.333.333.330;WEBSERVICE;96;196.0
62776800;2023-03-08 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;15.727.083.333.333.300;15.727.083.333.333.300;3.832.750.000.000.000;WEBSERVICE;96;184.0
62776800;2023-03-09 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;15.792.708.333.333.300;15.792.708.333.333.300;3.867.875.000.000.000;WEBSERVICE;96;178.0
62776800;2023-03-10 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;15.833.333.333.333.300;15.833.333.333.333.300;38.898.645.833.333.300;WEBSERVICE;96;178.0
62776800;2023-03-11 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;161.375;161.375;4.068.812.500.000.000;WEBSERVICE;96;205.0
62776800;2023-03-12 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;16.657.291.666.666.600;16.657.291.666.666.600;4.363.197.916.666.660;WEBSERVICE;96;196.0
62776800;2023-03-13 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;193.0;193.0;59.91;WEBSERVICE;1;193.0
62776800;2023-03-15 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;18.396.296.296.296.200;18.396.296.296.296.200;54.307.654.320.987.600;WEBSERVICE;81;212.0
62776800;2023-03-16 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;19.134.567.901.234.500;19.134.567.901.234.500;5.874.148.148.148.140;WEBSERVICE;81;221.0
62776800;2023-03-17 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;19.019.753.086.419.700;19.019.753.086.419.700;580.274.074.074.074;WEBSERVICE;81;219.0
62776800;2023-03-18 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;18.369.135.802.469.100;18.369.135.802.469.100;5.405.382.716.049.380;WEBSERVICE;81;210.0
62776800;2023-03-19 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;17.785.714.285.714.200;17.785.714.285.714.200;5.047.964.285.714.280;WEBSERVICE;84;203.0
62776800;2023-03-20 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;17.267.708.333.333.300;17.267.708.333.333.300;4.733.427.083.333.330;WEBSERVICE;96;201.0
62776800;2023-03-21 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;17.251.041.666.666.600;17.251.041.666.666.600;47.318.645.833.333.300;WEBSERVICE;96;210.0
62776800;2023-03-22 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;16.805.208.333.333.300;16.805.208.333.333.300;4.447.864.583.333.330;WEBSERVICE;96;194.0
62776800;2023-03-23 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;16.086.458.333.333.300;16.086.458.333.333.300;4.026.541.666.666.660;WEBSERVICE;96;170.0
62776800;2023-03-24 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;16.044.791.666.666.600;16.044.791.666.666.600;401.319.791.666.667;WEBSERVICE;96;211.0
62776800;2023-03-25 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;16.113.541.666.666.600;16.113.541.666.666.600;40.412.395.833.333.300;WEBSERVICE;96;164.0
62776800;2023-03-26 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;15.755.208.333.333.300;15.755.208.333.333.300;3.844.812.500.000.000;WEBSERVICE;96;159.0
62776800;2023-03-27 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;154.75;154.75;3.703.885.416.666.660;WEBSERVICE;96;185.0
62776800;2023-03-28 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;15.246.875;15.246.875;3.574.395.833.333.330;WEBSERVICE;96;154.0
62776800;2023-03-29 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;15.411.458.333.333.300;15.411.458.333.333.300;36.610.729.166.666.600;WEBSERVICE;96;155.0
62776800;2023-03-30 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;15.744.791.666.666.600;15.744.791.666.666.600;3.844.593.750.000.000;WEBSERVICE;96;184.0
62776800;2023-03-31 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;16.869.791.666.666.600;16.869.791.666.666.600;4.505.166.666.666.660;WEBSERVICE;96;198.0
62776800;2023-04-01 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;16.713.541.666.666.600;16.713.541.666.666.600;44.144.166.666.666.600;WEBSERVICE;96;198.0
62776800;2023-04-02 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;16.172.916.666.666.600;16.172.916.666.666.600;4.086.000.000.000.000;WEBSERVICE;96;189.0
62776800;2023-04-03 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;15.659.375;15.659.375;3.793.218.750.000.000;WEBSERVICE;96;158.0
62776800;2023-04-04 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;15.257.291.666.666.600;15.257.291.666.666.600;3.580.135.416.666.660;WEBSERVICE;96;156.0
62776800;2023-04-05 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;148.625;148.625;337.702.083.333.333;WEBSERVICE;96;151.0
62776800;2023-04-06 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;14.689.583.333.333.300;14.689.583.333.333.300;3.290.041.666.666.660;WEBSERVICE;96;150.0
62776800;2023-04-07 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;14.939.583.333.333.300;14.939.583.333.333.300;34.162.499.999.999.900;WEBSERVICE;96;151.0
62776800;2023-04-08 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;15.617.708.333.333.300;15.617.708.333.333.300;3.772.354.166.666.660;WEBSERVICE;96;160.0
62776800;2023-04-09 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;15.677.083.333.333.300;15.677.083.333.333.300;3.802.864.583.333.330;WEBSERVICE;96;160.0
62776800;2023-04-10 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;15.480.208.333.333.300;15.480.208.333.333.300;3.697.510.416.666.660;WEBSERVICE;96;156.0
62776800;2023-04-11 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;15.469.791.666.666.600;15.469.791.666.666.600;3.697.729.166.666.660;WEBSERVICE;96;173.0
62776800;2023-04-12 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;15.304.166.666.666.600;15.304.166.666.666.600;3.604.510.416.666.660;WEBSERVICE;96;155.0
62776800;2023-04-13 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;14.973.958.333.333.300;14.973.958.333.333.300;3.434.052.083.333.330;WEBSERVICE;96;152.0
62776800;2023-04-14 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;150.125;150.125;34.544.479.166.666.600;WEBSERVICE;96;153.0
62776800;2023-04-15 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;16.035.416.666.666.600;16.035.416.666.666.600;40.196.770.833.333.300;WEBSERVICE;96;199.0
62776800;2023-04-16 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;16.711.458.333.333.300;16.711.458.333.333.300;4.408.916.666.666.660;WEBSERVICE;96;201.0
62776800;2023-04-17 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;16.377.083.333.333.300;16.377.083.333.333.300;4.203.000.000.000.000;WEBSERVICE;96;191.0
62776800;2023-04-18 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;171.25;171.25;4.659.895.833.333.330;WEBSERVICE;96;226.0
62776800;2023-04-19 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;17.660.416.666.666.600;17.660.416.666.666.600;4.998.135.416.666.660;WEBSERVICE;96;210.0
62776800;2023-04-20 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;18.471.875;18.471.875;54.774.166.666.666.600;WEBSERVICE;96;220.0
62776800;2023-04-21 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;17.466.666.666.666.600;17.466.666.666.666.600;4.867.875;WEBSERVICE;96;202.0
62776800;2023-04-22 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;16.633.333.333.333.300;16.633.333.333.333.300;43.375.416.666.666.600;WEBSERVICE;96;192.0
62776800;2023-04-23 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;17.185.416.666.666.600;17.185.416.666.666.600;4.663.093.749.999.990;WEBSERVICE;96;219.0
62776800;2023-04-24 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;17.377.083.333.333.300;17.377.083.333.333.300;4.823.124.999.999.990;WEBSERVICE;96;204.0
62776800;2023-04-25 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;16.873.958.333.333.300;16.873.958.333.333.300;45.222.812.499.999.900;WEBSERVICE;96;214.0
62776800;2023-04-26 00:00:00 UTC;UHE IBITINGA GAVIÃO PEIXOTO;16.022.916.666.666.600;16.022.916.666.666.600;4.006.447.916.666.660;WEBSERVICE;96;188.0
